url_path,views_total,views_unique
/slacgismo/gridlabd/actions,109,2
/slacgismo/gridlabd,72,15
/slacgismo/gridlabd/pulls,67,4
/slacgismo/gridlabd/pull/1282,50,3
/slacgismo/gridlabd/pull/1282/files,6,2
/slacgismo/gridlabd/pull/1283,6,1
/slacgismo/gridlabd/issues,5,2
/slacgismo/gridlabd/actions/runs/4853545197/jobs/8649843459,4,1
/slacgismo/gridlabd/actions/runs/4854266582,4,1
/slacgismo/gridlabd/actions/runs/4854266582/jobs/8651418593,4,1
