url_path,views_total,views_unique
/slacgismo/gridlabd/actions,203,2
/slacgismo/gridlabd/pulls,90,5
/slacgismo/gridlabd,64,14
/slacgismo/gridlabd/pull/1281,13,2
/slacgismo/gridlabd/pull/1282,11,1
/slacgismo/gridlabd/pull/1278,10,3
/slacgismo/gridlabd/pull/1279,10,2
/slacgismo/gridlabd/pull/1145,8,1
/slacgismo/gridlabd/pull/1228,7,2
/slacgismo/gridlabd/pull/1264,6,3
