url_path,views_total,views_unique
/slacgismo/gridlabd/actions,184,2
/slacgismo/gridlabd/pulls,66,4
/slacgismo/gridlabd,58,17
/slacgismo/gridlabd/pull/1282,17,2
/slacgismo/gridlabd/pull/1145,8,1
/slacgismo/gridlabd/pull/1228,6,2
/slacgismo/gridlabd/pull/1278,6,2
/slacgismo/gridlabd/pull/1216,5,2
/slacgismo/gridlabd/pull/1279,5,2
/slacgismo/gridlabd/actions/runs/4824879966,5,1
