url_path,views_total,views_unique
/arras-energy/gridlabd-old/tree/master/tools,9,1
/arras-energy/gridlabd-old,5,5
/arras-energy/gridlabd-old/tree/master/source,2,1
/arras-energy/gridlabd-old/pull/430,1,1
